#ID			RA			DEC			redshift
1237661137963254106	163.003172258238	40.1913541552897	0.129
1237661151377424586	192.125816436128	49.9365736770114	0.104
1237661352706179107	180.188439982033	57.1338124619171	0.082
1237661382778093715	161.074075186722	39.702845006829	0.069
1237661418748444829	210.236377089427	55.9341679033767	0.107
1237661812274233471	183.594221225078	12.0916564798959	0.064
1237661813348106331	183.810076691492	13.1012527085444	0.123
1237661850411204729	229.76884255009	34.6539346537719	0.076
1237661871330361452	186.674953350597	43.7823171736868	0.112
1237661957762842806	217.764070174471	46.7991729860475	0.133
1237661966886633584	164.913039091069	40.3517806080468	0.131
1237661971721945220	183.897274588526	7.69396819247487	0.073
1237662193453760669	188.017160646806	41.5589968946895	0.171
1237662194541002843	226.382650100637	34.4646334155599	0.073
1237662198280552769	220.698895501327	9.40894304129484	0.172
1237662225666932750	152.793579818714	35.8770147241871	0.099
1237662335178178801	231.956496109031	35.2556442944778	0.065
1237662336792920258	241.943386146779	30.8726223822526	0.069
1237662474231021741	243.438476235074	31.9810061074863	0.117
1237662498390737019	227.156972276282	42.6343553934108	0.154
1237662200436752504	240.815920108446	8.13239047462177	0.105
1237662640123609565	246.687970101581	24.1490279455894	0.059
1237663463145537628	353.85696355584	1.05907988757145	0.084
1237663543683318057	331.080146976771	0.347799070182385	0.084
1237663782589432032	6.12355066434194	-1.07746120578671	0.139
1237663783122370706	357.024354090152	-0.822671925243583	0.186
1237663783131283514	17.4259083173447	-0.738184046278728	0.089
1237663783136985126	30.426611213419	-0.805415650622074	0.12
1237663783674183846	31.1764447193884	-0.297037702694971	0.112
1237663784195653787	356.0723380381	        0.000210258261609836   0.079
1237663784200831188	7.89954398277508	0.16712404431451	0.073
1237663784739995886	13.0621347344086	0.583007911131203	0.115
1237664291548823599	208.106805287843	14.4886901785273	0.041
1237664667352039631	132.825868969778	26.0537496176627	0.084
1237664817676484746	181.989755445873	36.4251868287491	0.215
1237664871900577858	150.574993983337	32.7744881879962	0.049
1237664877803077714	144.214581285077	29.1219097964213	0.116
